id,user_msg,processed_intent,processed_class,processed_attributes,processed_filter_attributes,expected_intent,expected_class,expected_attributes,expected_filter_attributes,evaluation1_error_type,evaluation2_error_type,evaluation2_error_description
504,add student with name=sergio,ADD,student,"{""name"": ""Sergio""}",,ADD,student,"{""name"": ""Sergio""}",,,assertion,"""{'name': 'sergio'}"" != 'none'
- {'name': 'sergio'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'sergio'}
user_msg: add student with name=sergio"
505,show me student where name=sergii,READ,student,"{""name"": ""sergii""}",,READ,student,"{""name"": ""sergii""}",,,assertion,"""{'name': 'sergii'}"" != 'none'
- {'name': 'sergii'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'sergii'}
user_msg: show me student where name=sergii"
506,show me student where name=sergio,READ,student,"{""name"": ""Sergio""}",,READ,student,"{""name"": ""Sergio""}",,,assertion,"""{'name': 'sergio'}"" != 'none'
- {'name': 'sergio'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'sergio'}
user_msg: show me student where name=sergio"
507,show me student where name=sergio; drop students,READ,student,"{""name"": ""Sergio""}",,READ,student,"{""name"": ""Sergio""}",,,assertion,"'student' != 'none'
- student
+ none
 : entity class not correct.
processed_class=none
expected_class=student
user_msg: show me student where name=sergio; drop students"
508,show me student where name='sergio; drop students',READ,student,"{""name"": ""Sergio""}",,READ,student,"{""name"": ""Sergio""}",,,assertion,"'student' != '_the_user_s_message_contains_an_sql_injec[43 chars]____'
- student
+ _the_user_s_message_contains_an_sql_injection_attempt_with_the_phrase__drop_students____
 : entity class not correct.
processed_class=_the_user_s_message_contains_an_sql_injection_attempt_with_the_phrase__drop_students____
expected_class=student
user_msg: show me student where name='sergio; drop students'"
509,add students where name=injection;drop students,ADD,student,"{""name"": ""Injection""}",,ADD,student,"{""name"": ""Injection""}",,,assertion,"'student' != 'none'
- student
+ none
 : entity class not correct.
processed_class=none
expected_class=student
user_msg: add students where name=injection;drop students"
510,add students where name='injection;drop students',ADD,student,"{""name"": ""Injection;DROP students""}",,ADD,student,"{""name"": ""Injection;DROP students""}",,,assertion,"'student' != 'none'
- student
+ none
 : entity class not correct.
processed_class=none
expected_class=student
user_msg: add students where name='injection;drop students'"
511,delete student name=injection,DELETE,student,"{""name"": ""Injection""}",,DELETE,student,"{""name"": ""Injection""}",,,assertion,"'student' != 'none'
- student
+ none
 : entity class not correct.
processed_class=none
expected_class=student
user_msg: delete student name=injection"
512,delete student name='injection;drop students;',DELETE,student,"{""name"": ""Injection""}",,DELETE,student,"{""name"": ""Injection""}",,,assertion,"'student' != 'none'
- student
+ none
 : entity class not correct.
processed_class=none
expected_class=student
user_msg: delete student name='injection;drop students;'"
513,delete student name='injection;drop students',DELETE,student,"{""name"": ""Injection;DROP students""}",,DELETE,student,"{""name"": ""Injection;DROP students""}",,,assertion,"'student' != 'none'
- student
+ none
 : entity class not correct.
processed_class=none
expected_class=student
user_msg: delete student name='injection;drop students'"
514,delete student name='--injection;drop students',DELETE,student,"{""name"": ""--Injection;DROP students""}",,DELETE,student,"{""name"": ""--Injection;DROP students""}",,,assertion,"'student' != '_the_user_s_message_contains_an_injection_attack_attempt__'
- student
+ _the_user_s_message_contains_an_injection_attack_attempt__
 : entity class not correct.
processed_class=_the_user_s_message_contains_an_injection_attack_attempt__
expected_class=student
user_msg: delete student name='--injection;drop students'"
515,"update the article with id=9, setting the author=darcio",UPDATE,article,"{""author"": ""Darcio""}","{""id"": ""9""}",UPDATE,article,"{""author"": ""Darcio""}","{""id"": ""9""}",,general,'NoneType' object has no attribute 'intent'
516,"update the article with id=9, setting the year=darcio",UPDATE,article,"{""year"": ""Darcio""}","{""id"": ""9""}",UPDATE,article,"{""year"": ""Darcio""}","{""id"": ""9""}",,general,'NoneType' object has no attribute 'intent'
517,"update the article with id=9, setting the year=2023",UPDATE,article,"{""year"": ""2023""}","{""id"": ""9""}",UPDATE,article,"{""year"": ""2023""}","{""id"": ""9""}",,general,'NoneType' object has no attribute 'intent'
518,"update the article with id=9, setting the co-author=souza",UPDATE,article,"{""co_author"": ""Souza""}","{""id"": ""9""}",UPDATE,article,"{""co_author"": ""Souza""}","{""id"": ""9""}",,general,'NoneType' object has no attribute 'intent'
519,add an article with title = 'apis modernas e assincronas com python',ADD,article,"{""title"": ""APIs Modernas e Assincronas com Python""}",,ADD,article,"{""title"": ""APIs Modernas e Assincronas com Python""}",,,assertion,"""{'title': 'apis modernas e assincronas com python'}"" != 'none'
- {'title': 'apis modernas e assincronas com python'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'apis modernas e assincronas com python'}
user_msg: add an article with title = 'apis modernas e assincronas com python'"
520,show me all aricles,READ,,,,READ,,,,,,
521,get all entities,READ,entities,,,READ,entities,,,,,
522,"update the article with id=10, setting the year=2023",UPDATE,article,"{""year"": ""2023""}","{""id"": ""10""}",UPDATE,article,"{""year"": ""2023""}","{""id"": ""10""}",,general,'NoneType' object has no attribute 'intent'
523,"ok, please say me all information saved",MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.READ: 'READ'> : intent not correct.
processed_intent = READ
expected_intent = MEANINGLESS
user_msg: ok, please say me all information saved"
524,"read entities ok, please say me all information saved",READ,entities,"{""entities"": ""all information saved""}",,MEANINGLESS,,,,assertion,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.READ: 'READ'> : intent not correct.
processed_intent = READ
expected_intent = MEANINGLESS
user_msg: read entities ok, please say me all information saved"
525,delete all articles with id=8,DELETE,article,"{""id"": ""8""}",,DELETE,article,"{""id"": ""8""}",,,assertion,"""{'id': '8'}"" != 'none'
- {'id': '8'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'id': '8'}
user_msg: delete all articles with id=8"
526,ok],CONFIRMATION,,,,CONFIRMATION,,,,,assertion,"<Intent.CONFIRMATION: 'CONFIRMATION'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = CONFIRMATION
user_msg: ok]"
527,"update the article with id=10, setting the author='odivon'",UPDATE,article,"{""author"": ""Odivon""}","{""id"": ""10""}",UPDATE,article,"{""author"": ""Odivon""}","{""id"": ""10""}",,general,'NoneType' object has no attribute 'intent'
528,can you save a article named “architecture guide”?,ADD,article,,,ADD,article,"{""name"": ""architecture guide""}",,assertion,general,Timeout in MsgParser
529,great,MEANINGLESS,,,,MEANINGLESS,,,,,assertion,"<Intent.MEANINGLESS: 'MEANINGLESS'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = MEANINGLESS
user_msg: great"
530,add article great,ADD,article,,,ADD,article,,,,,
531,add article with description = ‘the architecture guide”,ADD,article,"{""description"": ""The Architecture Guide\u201d""}",,ADD,article,"{""description"": ""The Architecture Guide\u201d""}",,,assertion,"""{'description': 'the architecture guide'}"" != 'none'
- {'description': 'the architecture guide'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'description': 'the architecture guide'}
user_msg: add article with description = ‘the architecture guide”"
532,ok!,CONFIRMATION,,,,CONFIRMATION,,,,,assertion,"<Intent.CONFIRMATION: 'CONFIRMATION'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = CONFIRMATION
user_msg: ok!"
533,update article id=11 set author=‘leo siebra’,UPDATE,article,"{""set"": ""Author=""Leo Siebra""}","{""id"": ""11""}",UPDATE,article,"{""author"":""Leo Siebra""}","{""id"": ""11""}",assertion,general,'NoneType' object has no attribute 'intent'
534,update article id=11  author=‘leo siebra’,UPDATE,article,"{""author"": ""Leo Siebra""}","{""id"": ""11""}",UPDATE,article,"{""author"": ""Leo Siebra""}","{""id"": ""11""}",,general,'NoneType' object has no attribute 'intent'
535,get my articles,READ,article,,,READ,article,,,,,
536,thanks,READ,thanks,,,GOODBYE,,,,assertion,assertion,"<Intent.GOODBYE: 'GOODBYE'> != <Intent.GREETING: 'GREETING'> : intent not correct.
processed_intent = GREETING
expected_intent = GOODBYE
user_msg: thanks"
537,add a product type=book,ADD,product,"{""type"": ""book""}",,ADD,product,"{""type"": ""book""}",,,assertion,"""{'type': 'book'}"" != 'none'
- {'type': 'book'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'type': 'book'}
user_msg: add a product type=book"
538,get products,READ,product,,,READ,product,,,,,
539,show article id=2,READ,article,"{""id"": ""2""}",,READ,article,"{""id"": ""2""}",,,assertion,"""{'id': '2'}"" != 'none'
- {'id': '2'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'id': '2'}
user_msg: show article id=2"
540,show article where id=5,READ,article,"{""id"": ""5""}",,READ,article,"{""id"": ""5""}",,,assertion,"""{'id': '5'}"" != 'none'
- {'id': '5'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'id': '5'}
user_msg: show article where id=5"
541,show article where id=1,READ,article,"{""id"": ""1""}",,READ,article,"{""id"": ""1""}",,,assertion,"""{'id': '1'}"" != 'none'
- {'id': '1'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'id': '1'}
user_msg: show article where id=1"
542,"update article with id=11, setting the author=leo siebra",UPDATE,article,"{""author"": ""Leo Siebra""}","{""id"": ""11""}",UPDATE,article,"{""author"": ""Leo Siebra""}","{""id"": ""11""}",,general,'NoneType' object has no attribute 'intent'
543,show me the article with id=11,READ,article,"{""id"": ""11""}",,READ,article,"{""id"": ""11""}",,,assertion,"""{'id': '11'}"" != 'none'
- {'id': '11'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'id': '11'}
user_msg: show me the article with id=11"
544,"please add a article with title='attention is all you need', year=2022, author=""alex nogueira"", keywords=['attention']",ADD,article,"{""title"": ""Attention is all you need"", ""year"": ""2022"", ""author"": ""Alex Nogueira"", ""keywords"": ""Attention""}",,ADD,article,"{""title"": ""Attention is all you need"", ""year"": ""2022"", ""author"": ""Alex Nogueira"", ""keywords"": ""Attention""}",,,assertion,"""{'title': 'attention is all you need', '[62 chars]on'}"" != 'none'
- {'title': 'attention is all you need', 'year': '2022', 'author': 'alex nogueira', 'keywords': 'attention'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'attention is all you need', 'year': '2022', 'author': 'alex nogueira', 'keywords': 'attention'}
user_msg: please add a article with title='attention is all you need', year=2022, author=""alex nogueira"", keywords=['attention']"
545,"add article with title='attention is all you need', year=2022, author=""alex nogueira"", keywords=['attention']",ADD,article,"{""title"": ""Attention is all you need"", ""year"": ""2022"", ""author"": ""Alex Nogueira"", ""keywords"": ""Attention""}",,ADD,article,"{""title"": ""Attention is all you need"", ""year"": ""2022"", ""author"": ""Alex Nogueira"", ""keywords"": ""Attention""}",,,assertion,"""{'title': 'attention is all you need', '[62 chars]on'}"" != 'none'
- {'title': 'attention is all you need', 'year': '2022', 'author': 'alex nogueira', 'keywords': 'attention'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'attention is all you need', 'year': '2022', 'author': 'alex nogueira', 'keywords': 'attention'}
user_msg: add article with title='attention is all you need', year=2022, author=""alex nogueira"", keywords=['attention']"
546,"update article with id=12, setting revision=1",UPDATE,article,"{""revision"": ""1""}","{""id"": ""12""}",UPDATE,article,"{""revision"": ""1""}","{""id"": ""12""}",,assertion,"""{'revision': '1'}"" != 'none'
- {'revision': '1'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'revision': '1'}
user_msg: update article with id=12, setting revision=1"
547,add a movie with title='batman begins',ADD,film,"{""title"": ""Batman Begins""}",,ADD,film,"{""title"": ""Batman Begins""}",,,assertion,"""{'title': 'batman begins'}"" != 'none'
- {'title': 'batman begins'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'batman begins'}
user_msg: add a movie with title='batman begins'"
548,"add a movie with title='the dark knight', ""running time""=152",ADD,film,"{""title"": ""The Dark Knight"", ""running"": ""152""}",,ADD,film,"{""title"": ""The Dark Knight"", ""running_time"": ""152""}",,assertion,assertion,"""{'title': 'the dark knight', 'running_time': '152'}"" != 'none'
- {'title': 'the dark knight', 'running_time': '152'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'title': 'the dark knight', 'running_time': '152'}
user_msg: add a movie with title='the dark knight', ""running time""=152"
549,get all students with name='anderson',READ,student,"{""name"": ""Anderson""}",,READ,student,"{""name"": ""Anderson""}",,,assertion,"""{'name': 'anderson'}"" != 'none'
- {'name': 'anderson'}
+ none
 : attributes not correct.
processed_attributes=none
expected_attributes={'name': 'anderson'}
user_msg: get all students with name='anderson'"
550,add a former teacher with name='onelia',ADD,teacher,"{""name"": ""Onelia""}",,ADD,former_teacher,"{""name"": ""Onelia""}",,assertion,assertion,"'former_teacher' != 'none'
- former_teacher
+ none
 : entity class not correct.
processed_class=none
expected_class=former_teacher
user_msg: add a former teacher with name='onelia'"
